User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),App Frequency,Data Usage (MB/day),Age,Gender
1250,Google Pixel 5,Android,452,2.0,558,16,1166,48,Male
1251,Google Pixel 5,Android,471,10.79,2485,71,244,56,Female
1252,OnePlus 9,iOS,498,5.63,2131,94,563,32,Female
1253,Samsung Galaxy S21,iOS,134,11.98,2879,34,1286,45,Female
1254,iPhone 12,Android,32,8.71,2393,90,1901,45,Male
1255,Google Pixel 5,Android,586,3.13,1918,27,1330,28,Male
1256,iPhone 12,iOS,150,6.14,1700,10,2470,25,Female
1257,Samsung Galaxy S21,iOS,292,10.35,1337,56,281,34,Male
1258,Google Pixel 5,iOS,89,10.43,2593,42,2294,57,Female
1259,iPhone 12,iOS,562,7.92,653,61,2017,24,Female
1260,Google Pixel 5,Android,452,7.69,1605,54,2252,25,Female
1261,Xiaomi Mi 11,iOS,488,4.19,1051,36,2118,36,Male
1262,Xiaomi Mi 11,iOS,586,8.38,1995,65,844,33,Female
1263,Google Pixel 5,Android,545,7.95,1273,20,160,36,Male
1264,Google Pixel 5,iOS,539,8.9,575,11,192,56,Female
1265,iPhone 12,Android,553,1.87,2312,22,1051,34,Male
1266,Google Pixel 5,Android,243,1.38,2946,38,1374,39,Female
1267,Xiaomi Mi 11,Android,321,11.12,827,32,688,54,Male
1268,iPhone 12,iOS,78,1.13,2777,98,1062,35,Male
1269,Xiaomi Mi 11,Android,378,9.39,676,39,266,43,Female
1270,Xiaomi Mi 11,Android,191,3.98,2661,83,841,55,Male
1271,Samsung Galaxy S21,Android,581,3.15,926,83,2479,48,Male
1272,Xiaomi Mi 11,Android,95,3.59,1476,89,203,33,Male
1273,OnePlus 9,iOS,136,4.59,1488,14,314,37,Female
1274,Samsung Galaxy S21,iOS,142,1.27,1968,24,777,58,Male
1275,Google Pixel 5,Android,63,2.6,1506,91,1513,38,Female
1276,Xiaomi Mi 11,iOS,429,5.04,2129,48,1599,36,Female
1277,Samsung Galaxy S21,iOS,337,5.19,1582,95,1381,38,Female
1278,Samsung Galaxy S21,Android,264,2.16,2962,16,2490,27,Male
1279,Samsung Galaxy S21,iOS,281,6.05,2647,68,549,19,Male
1280,OnePlus 9,iOS,312,5.46,2310,69,929,27,Male
1281,Samsung Galaxy S21,Android,323,3.24,1253,76,2292,18,Male
1282,Xiaomi Mi 11,Android,446,9.6,1184,43,1891,30,Male
1283,OnePlus 9,iOS,96,9.61,2616,95,143,44,Female
1284,Google Pixel 5,iOS,45,6.33,2539,63,1580,20,Male
1285,Samsung Galaxy S21,iOS,58,1.61,331,20,1454,36,Male
1286,OnePlus 9,iOS,506,8.88,2445,26,1546,42,Female
1287,Xiaomi Mi 11,Android,187,10.69,401,56,1939,27,Female
1288,Xiaomi Mi 11,Android,61,10.06,2631,83,2251,26,Male
1289,Google Pixel 5,Android,583,4.69,1148,66,214,38,Male
1290,Google Pixel 5,iOS,303,9.55,771,26,1358,39,Female
1291,Google Pixel 5,iOS,502,9.03,2401,19,2428,33,Female
1292,Samsung Galaxy S21,Android,340,7.02,2145,65,542,29,Male
1293,Google Pixel 5,iOS,183,4.94,2726,95,1914,45,Male
1294,Xiaomi Mi 11,iOS,422,5.97,724,31,244,47,Female
1295,Google Pixel 5,iOS,532,5.46,2689,72,372,51,Female
1296,iPhone 12,Android,43,6.54,2749,84,839,53,Female
1297,Google Pixel 5,Android,304,1.12,488,38,1566,19,Female
1298,iPhone 12,Android,546,7.21,2752,59,789,29,Female
1299,Xiaomi Mi 11,iOS,574,3.79,1385,47,165,31,Female
1300,Xiaomi Mi 11,Android,336,8.29,1757,86,1284,33,Female
1301,Google Pixel 5,iOS,499,5.92,1111,34,494,21,Female
1302,Samsung Galaxy S21,iOS,502,8.82,2766,51,654,55,Female
1303,Google Pixel 5,Android,511,9.46,724,26,1400,35,Male
1304,Xiaomi Mi 11,Android,406,5.41,1439,67,1474,31,Male
1305,iPhone 12,iOS,435,9.12,1088,32,991,52,Male
1306,Xiaomi Mi 11,Android,487,5.31,2990,48,2147,48,Male
1307,OnePlus 9,iOS,49,11.02,1889,59,1359,37,Male
1308,Google Pixel 5,iOS,141,6.46,2522,64,2119,24,Male
1309,Samsung Galaxy S21,iOS,567,2.15,1202,84,1998,30,Male
1310,OnePlus 9,Android,578,5.81,994,77,483,57,Male
1311,Samsung Galaxy S21,Android,550,8.79,984,74,1005,54,Male
1312,Samsung Galaxy S21,iOS,512,1.38,2306,81,2177,40,Male
1313,Google Pixel 5,iOS,378,8.72,722,31,462,44,Female
1314,Xiaomi Mi 11,iOS,118,4.83,812,18,1907,21,Male
1315,OnePlus 9,iOS,35,5.77,622,64,1030,23,Female
1316,iPhone 12,Android,133,7.54,2544,10,1579,24,Female
1317,Google Pixel 5,Android,377,11.64,1530,32,518,48,Female
1318,Xiaomi Mi 11,Android,330,11.74,389,17,1541,37,Male
1319,Google Pixel 5,iOS,519,8.35,686,66,2179,39,Male
1320,OnePlus 9,iOS,434,9.48,1227,29,252,23,Male
1321,OnePlus 9,Android,385,11.92,1187,43,699,25,Male
1322,OnePlus 9,iOS,51,6.08,793,78,2132,54,Male
1323,Google Pixel 5,iOS,263,3.51,927,74,1785,32,Female
1324,Xiaomi Mi 11,iOS,243,5.71,2950,53,1410,31,Male
1325,Xiaomi Mi 11,iOS,447,6.55,1926,77,801,38,Male
1326,Samsung Galaxy S21,iOS,304,3.31,2068,10,191,51,Male
1327,Samsung Galaxy S21,iOS,201,3.46,552,48,1326,50,Male
1328,OnePlus 9,iOS,218,6.79,2255,24,643,46,Male
1329,OnePlus 9,Android,548,10.46,835,72,848,23,Female
1330,Google Pixel 5,iOS,550,6.04,1704,78,2342,23,Female
1331,iPhone 12,iOS,563,10.21,525,75,1943,38,Female
1332,Google Pixel 5,Android,201,4.04,2802,27,1438,31,Female
1333,OnePlus 9,Android,411,4.96,1683,44,1134,20,Male
1334,Google Pixel 5,iOS,466,4.71,2895,96,2289,45,Female
1335,OnePlus 9,Android,245,2.42,2083,65,1208,21,Male
1336,iPhone 12,Android,61,4.54,1691,86,271,21,Male
1337,Xiaomi Mi 11,iOS,536,7.41,1603,49,991,56,Female
1338,Samsung Galaxy S21,Android,524,11.44,1737,88,167,26,Male
1339,Xiaomi Mi 11,Android,397,10.61,1766,10,213,26,Female
1340,OnePlus 9,Android,369,2.89,599,55,765,27,Female
1341,iPhone 12,iOS,532,11.19,727,61,1245,35,Female
1342,Samsung Galaxy S21,iOS,156,6.67,1620,42,1991,23,Male
1343,Samsung Galaxy S21,iOS,379,5.28,1203,69,2272,25,Female
1344,Samsung Galaxy S21,Android,245,2.23,1625,85,583,36,Male
1345,OnePlus 9,Android,410,4.04,1008,64,915,40,Male
1346,iPhone 12,Android,129,6.54,1461,20,2221,28,Female
1347,OnePlus 9,iOS,106,3.11,1989,62,2009,37,Male
1348,Xiaomi Mi 11,Android,598,4.46,2122,65,1026,29,Male
1349,OnePlus 9,Android,78,3.39,2846,37,1287,18,Female
1350,OnePlus 9,Android,555,11.34,2725,24,2405,32,Male
1351,Google Pixel 5,iOS,549,5.04,926,31,300,41,Female
1352,OnePlus 9,iOS,254,5.76,2767,51,1627,49,Female
1353,Google Pixel 5,iOS,503,7.66,2552,91,1964,47,Female
1354,Xiaomi Mi 11,Android,446,6.49,2283,36,2037,51,Female
1355,OnePlus 9,Android,407,4.69,2944,98,258,21,Male
1356,Google Pixel 5,Android,433,5.15,2932,62,618,33,Male
1357,iPhone 12,Android,403,8.75,1579,32,2069,55,Female
1358,Google Pixel 5,Android,399,11.22,837,23,1691,38,Male
1359,Samsung Galaxy S21,iOS,77,2.91,700,21,1778,20,Female
1360,Xiaomi Mi 11,iOS,326,10.77,2505,59,1083,22,Male
1361,Google Pixel 5,iOS,244,4.76,2841,96,303,59,Female
1362,Google Pixel 5,iOS,92,4.73,1819,67,602,24,Male
1363,iPhone 12,iOS,420,8.98,1511,53,2108,54,Male
1364,Samsung Galaxy S21,Android,259,5.37,1631,91,407,24,Male
1365,Xiaomi Mi 11,iOS,158,9.43,1900,23,2182,44,Male
1366,OnePlus 9,Android,275,8.98,2968,59,898,43,Male
1367,OnePlus 9,Android,305,7.32,2943,75,1773,54,Female
1368,Samsung Galaxy S21,Android,574,4.93,1719,79,333,28,Male
1369,Samsung Galaxy S21,iOS,458,2.03,1073,63,2192,57,Male
1370,Samsung Galaxy S21,iOS,526,4.66,526,25,658,57,Female
1371,Xiaomi Mi 11,iOS,296,11.72,2836,89,2298,52,Male
1372,Samsung Galaxy S21,iOS,271,6.22,1655,61,1011,31,Male
1373,Google Pixel 5,iOS,115,10.26,2838,86,448,45,Male
1374,Samsung Galaxy S21,iOS,118,9.97,481,69,1030,25,Female
1375,Samsung Galaxy S21,Android,562,4.63,855,35,2396,52,Male
1376,Google Pixel 5,Android,342,1.75,776,80,267,21,Male
1377,OnePlus 9,iOS,371,7.92,2473,54,2083,26,Male
1378,iPhone 12,Android,368,11.07,314,66,2070,40,Male
1379,OnePlus 9,Android,510,3.53,1814,30,1452,32,Male
1380,Samsung Galaxy S21,iOS,117,1.12,2690,55,2494,53,Female
1381,Samsung Galaxy S21,Android,420,6.14,1987,91,902,25,Male
1382,Google Pixel 5,iOS,177,9.16,1667,16,793,35,Female
1383,iPhone 12,Android,559,11.8,971,22,1620,49,Female
1384,Samsung Galaxy S21,Android,55,11.72,1594,46,501,52,Male
1385,Google Pixel 5,iOS,65,10.9,860,30,424,19,Female
1386,Google Pixel 5,iOS,351,7.52,473,52,2028,57,Male
1387,Google Pixel 5,iOS,112,8.55,2107,44,2325,34,Male
1388,Google Pixel 5,Android,167,6.69,1357,53,2242,43,Male
1389,Samsung Galaxy S21,iOS,300,2.93,1599,28,1266,30,Male
1390,Xiaomi Mi 11,Android,312,5.34,1027,87,1239,29,Female
1391,Samsung Galaxy S21,Android,562,8.9,1103,30,942,51,Female
1392,iPhone 12,iOS,180,1.72,2246,47,2286,55,Female
1393,Samsung Galaxy S21,Android,511,3.79,1742,90,2244,31,Female
1394,Xiaomi Mi 11,iOS,277,9.58,2549,55,2371,28,Female
1395,iPhone 12,iOS,223,10.11,2578,21,2490,59,Male
1396,Samsung Galaxy S21,Android,515,9.61,1775,31,832,23,Female
1397,iPhone 12,iOS,144,2.91,2272,22,1731,20,Female
1398,OnePlus 9,Android,562,1.77,1751,61,1815,22,Male
1399,iPhone 12,iOS,551,9.26,1866,12,647,32,Male
1400,Google Pixel 5,Android,174,6.91,823,23,247,59,Male
1401,Xiaomi Mi 11,iOS,231,3.51,2908,31,2107,25,Female
1402,Samsung Galaxy S21,iOS,468,8.06,896,51,2470,59,Male
1403,iPhone 12,iOS,124,10.73,1119,18,695,47,Male
1404,Xiaomi Mi 11,Android,571,11.48,1889,98,722,46,Male
1405,iPhone 12,iOS,397,4.16,630,18,444,38,Female
1406,Google Pixel 5,iOS,338,1.57,1813,64,1993,59,Male
1407,OnePlus 9,iOS,484,4.57,886,51,193,23,Female
1408,Samsung Galaxy S21,Android,58,8.89,1404,91,1978,43,Male
1409,iPhone 12,iOS,43,5.51,2200,13,663,26,Male
1410,iPhone 12,Android,202,2.86,2582,37,331,30,Female
1411,OnePlus 9,iOS,341,6.4,1620,70,1677,52,Male
1412,Google Pixel 5,Android,66,9.35,2827,23,2279,57,Male
1413,iPhone 12,Android,155,7.93,2515,54,972,41,Male
1414,OnePlus 9,Android,149,7.93,1490,85,1305,55,Male
1415,Samsung Galaxy S21,Android,174,9.76,2189,45,255,27,Male
1416,Google Pixel 5,iOS,284,9.63,579,74,1808,26,Male
1417,Google Pixel 5,Android,266,10.38,1862,53,2281,28,Male
1418,Google Pixel 5,iOS,159,4.09,2728,22,1071,33,Female
1419,OnePlus 9,iOS,516,4.34,1267,82,251,43,Female
1420,iPhone 12,Android,112,9.0,2688,51,1322,24,Female
1421,Google Pixel 5,iOS,424,11.17,2565,32,127,40,Female
1422,OnePlus 9,Android,442,8.06,1473,80,2253,35,Female
1423,Google Pixel 5,iOS,594,2.57,410,59,634,21,Male
1424,OnePlus 9,Android,270,9.09,2009,95,582,49,Male
1425,Xiaomi Mi 11,Android,597,4.88,2240,94,1713,35,Female
1426,Samsung Galaxy S21,iOS,211,5.41,1615,15,689,38,Female
1427,Google Pixel 5,iOS,273,4.35,2602,52,1348,51,Female
1428,iPhone 12,Android,194,6.42,1701,27,2062,22,Female
1429,OnePlus 9,Android,549,6.43,486,30,1443,45,Male
1430,iPhone 12,iOS,537,6.93,575,98,2168,33,Male
1431,Google Pixel 5,iOS,213,10.69,744,69,2253,36,Male
1432,iPhone 12,iOS,317,6.26,2284,34,1639,25,Male
1433,iPhone 12,Android,42,6.91,2467,55,908,56,Male
1434,Google Pixel 5,iOS,271,1.99,1672,37,2063,20,Female
1435,OnePlus 9,Android,357,7.55,1069,80,715,21,Male
1436,iPhone 12,Android,439,1.28,2820,37,172,45,Female
1437,Samsung Galaxy S21,iOS,589,9.13,786,74,1761,21,Female
1438,Google Pixel 5,iOS,472,6.86,707,72,2487,32,Female
1439,Samsung Galaxy S21,Android,318,4.24,1037,34,2076,25,Male
1440,iPhone 12,iOS,500,2.41,1735,60,2252,27,Male
1441,Google Pixel 5,Android,335,9.91,2873,53,2434,21,Male
1442,Xiaomi Mi 11,Android,304,7.51,2067,10,2299,44,Female
1443,iPhone 12,iOS,455,10.75,1182,58,2156,19,Female
1444,Samsung Galaxy S21,Android,431,5.32,394,96,374,40,Female
1445,Google Pixel 5,iOS,381,9.14,2008,80,2418,29,Male
1446,Xiaomi Mi 11,Android,407,2.16,2797,30,1305,24,Female
1447,iPhone 12,iOS,433,7.45,1178,31,1714,42,Male
1448,Google Pixel 5,iOS,79,1.74,1350,33,351,43,Male
1449,iPhone 12,Android,38,1.39,816,72,1487,37,Male
1450,Samsung Galaxy S21,iOS,540,4.15,1910,62,332,20,Female
1451,OnePlus 9,iOS,574,9.45,737,58,2067,53,Male
1452,Xiaomi Mi 11,Android,575,7.53,2805,43,1157,28,Male
1453,Samsung Galaxy S21,Android,344,7.02,1041,40,260,20,Male
1454,Samsung Galaxy S21,Android,250,4.86,2630,13,703,59,Male
1455,Samsung Galaxy S21,Android,439,1.63,436,46,2412,34,Female
1456,iPhone 12,Android,85,7.75,1222,18,1253,32,Female
1457,Samsung Galaxy S21,iOS,580,8.29,994,51,1474,25,Male
1458,OnePlus 9,Android,263,3.48,1338,98,979,43,Male
1459,Google Pixel 5,iOS,86,2.59,884,14,442,38,Male
1460,OnePlus 9,Android,249,5.54,2050,78,2097,31,Female
1461,Google Pixel 5,Android,504,10.32,640,98,582,38,Female
1462,iPhone 12,iOS,578,3.38,305,31,1094,24,Female
1463,Xiaomi Mi 11,Android,300,5.91,974,95,1503,33,Male
1464,iPhone 12,iOS,367,9.34,2354,36,856,52,Male
1465,iPhone 12,iOS,48,8.97,1160,75,634,29,Male
1466,Google Pixel 5,iOS,131,3.69,2969,44,1677,27,Male
1467,iPhone 12,iOS,125,11.24,453,29,712,53,Male
1468,OnePlus 9,Android,110,6.93,1063,86,1349,52,Male
1469,Samsung Galaxy S21,Android,75,11.49,867,69,1381,31,Female
1470,Google Pixel 5,iOS,162,8.67,2960,88,1917,33,Female
1471,Samsung Galaxy S21,Android,437,8.44,2405,84,692,45,Female
1472,Xiaomi Mi 11,iOS,516,10.73,445,45,368,56,Female
1473,Samsung Galaxy S21,iOS,264,6.26,739,37,1088,58,Male
1474,Xiaomi Mi 11,iOS,588,11.38,2399,72,989,20,Female
1475,Google Pixel 5,Android,61,2.74,1270,44,637,39,Male
1476,Xiaomi Mi 11,Android,110,6.73,501,80,1209,24,Female
1477,Google Pixel 5,iOS,160,6.26,1084,35,1589,41,Female
1478,OnePlus 9,iOS,469,10.69,2118,90,1113,47,Female
1479,iPhone 12,iOS,295,5.01,1118,84,586,48,Male
1480,iPhone 12,iOS,135,10.46,2630,55,2396,58,Male
1481,Xiaomi Mi 11,Android,534,6.17,1454,79,2027,35,Female
1482,Xiaomi Mi 11,iOS,366,9.31,2056,25,545,32,Male
1483,OnePlus 9,Android,501,11.16,2031,77,1010,39,Male
1484,OnePlus 9,iOS,543,9.89,2603,93,817,34,Male
1485,Google Pixel 5,Android,181,3.35,1176,27,256,27,Male
1486,OnePlus 9,iOS,567,5.6,379,39,336,44,Female
1487,OnePlus 9,iOS,457,3.33,718,26,1010,33,Male
1488,iPhone 12,iOS,407,10.04,2793,19,1567,44,Male
1489,Samsung Galaxy S21,Android,73,10.44,1162,26,985,56,Male
1490,Google Pixel 5,Android,386,8.94,2297,53,668,51,Male
1491,Google Pixel 5,iOS,207,7.38,2338,29,261,57,Male
1492,Google Pixel 5,Android,126,4.34,2279,82,477,44,Male
1493,iPhone 12,Android,592,2.46,1936,62,832,48,Female
1494,Xiaomi Mi 11,iOS,420,8.06,1776,31,332,44,Female
1495,iPhone 12,iOS,213,7.11,943,10,1166,23,Male
1496,Xiaomi Mi 11,Android,596,2.67,1425,98,1127,54,Male
1497,iPhone 12,Android,201,6.91,1408,51,1892,38,Male
1498,Google Pixel 5,iOS,254,8.55,2427,50,813,50,Female
1499,iPhone 12,iOS,577,4.44,992,42,278,28,Male
1500,iPhone 12,Android,582,3.86,1413,23,2212,49,Male
1501,Xiaomi Mi 11,Android,554,11.82,763,93,1361,51,Female
1502,Xiaomi Mi 11,Android,459,2.66,2556,74,1075,47,Male
1503,OnePlus 9,iOS,114,10.45,816,22,1967,48,Female
1504,Google Pixel 5,iOS,200,2.88,963,46,164,37,Female
1505,Google Pixel 5,Android,293,6.3,1447,75,858,50,Female
1506,Samsung Galaxy S21,iOS,392,9.65,1918,41,1232,46,Female
1507,Google Pixel 5,iOS,401,7.94,2522,19,2366,58,Female
1508,Xiaomi Mi 11,iOS,45,6.1,872,23,2145,55,Female
1509,Google Pixel 5,Android,472,3.91,1308,66,1719,48,Male
1510,Google Pixel 5,Android,152,4.8,860,12,2115,20,Male
1511,Samsung Galaxy S21,Android,418,1.29,562,52,615,27,Female
1512,OnePlus 9,iOS,389,6.57,1918,31,850,55,Female
1513,iPhone 12,iOS,60,1.21,1415,31,782,25,Female
1514,Google Pixel 5,iOS,131,9.63,2551,38,2287,40,Male
1515,OnePlus 9,iOS,449,2.4,461,16,2105,37,Male
1516,Google Pixel 5,iOS,192,11.43,1602,45,2483,35,Male
1517,OnePlus 9,Android,478,3.05,610,68,1468,42,Female
1518,Xiaomi Mi 11,Android,232,10.79,2981,13,235,24,Female
1519,Samsung Galaxy S21,Android,70,11.51,1146,91,262,40,Female
1520,Xiaomi Mi 11,Android,534,11.62,1060,92,1202,34,Male
1521,iPhone 12,iOS,324,2.82,2138,66,765,45,Female
1522,Xiaomi Mi 11,iOS,292,10.36,1765,68,316,57,Female
1523,OnePlus 9,Android,324,3.11,2788,19,1705,38,Female
1524,OnePlus 9,Android,447,6.5,2380,31,2362,37,Male
1525,Samsung Galaxy S21,iOS,464,6.26,1893,96,2424,20,Female
1526,Google Pixel 5,Android,485,2.07,324,23,2031,25,Female
1527,iPhone 12,iOS,463,10.53,1197,42,636,53,Female
1528,Google Pixel 5,iOS,499,4.69,2611,85,216,24,Male
1529,iPhone 12,Android,301,9.84,2859,58,559,43,Male
1530,OnePlus 9,Android,172,1.67,2004,20,1570,32,Male
1531,iPhone 12,Android,34,10.18,2748,48,1671,50,Male
1532,Samsung Galaxy S21,iOS,253,4.43,807,85,1914,42,Male
1533,Google Pixel 5,iOS,386,8.94,2814,49,376,19,Female
1534,Google Pixel 5,iOS,519,3.14,1469,67,866,54,Male
1535,Xiaomi Mi 11,Android,381,1.32,1439,86,1273,42,Female
1536,Google Pixel 5,Android,583,3.85,2109,56,2462,47,Male
1537,iPhone 12,Android,325,7.81,1326,86,2353,53,Male
1538,OnePlus 9,iOS,308,10.27,858,14,1639,38,Male
1539,Xiaomi Mi 11,Android,340,11.72,2327,56,2375,35,Female
1540,Samsung Galaxy S21,Android,449,5.49,499,89,1180,27,Female
1541,Xiaomi Mi 11,iOS,347,1.36,2390,45,2152,21,Male
1542,Samsung Galaxy S21,Android,559,8.34,2743,51,287,51,Male
1543,iPhone 12,Android,473,1.11,612,51,528,52,Female
1544,Xiaomi Mi 11,iOS,141,10.18,2447,27,828,59,Female
1545,OnePlus 9,Android,475,7.21,2227,33,2166,56,Male
1546,OnePlus 9,iOS,182,6.53,471,60,800,51,Male
1547,iPhone 12,Android,159,2.38,1605,22,2233,28,Female
1548,OnePlus 9,Android,303,3.73,1292,67,2406,26,Male
1549,Samsung Galaxy S21,Android,146,9.31,751,51,665,26,Female
1550,Samsung Galaxy S21,Android,253,6.23,902,85,2430,19,Female
1551,Samsung Galaxy S21,iOS,530,9.02,1144,18,1646,35,Female
1552,Xiaomi Mi 11,Android,503,4.45,2533,94,493,51,Male
1553,OnePlus 9,Android,477,2.99,2872,22,1871,56,Female
1554,Samsung Galaxy S21,Android,494,3.49,1166,69,1501,59,Female
1555,Google Pixel 5,iOS,437,11.5,2598,80,1194,47,Male
1556,OnePlus 9,iOS,418,5.48,2741,70,1767,39,Male
1557,iPhone 12,iOS,128,5.51,2364,31,1190,34,Female
1558,Samsung Galaxy S21,Android,42,9.22,1528,95,1957,54,Female
1559,Xiaomi Mi 11,iOS,153,2.23,2776,14,2337,54,Female
1560,OnePlus 9,Android,375,8.13,2547,44,1516,35,Male
1561,Xiaomi Mi 11,iOS,111,10.78,1795,69,726,43,Female
1562,Samsung Galaxy S21,iOS,181,5.75,532,87,2424,41,Male
1563,OnePlus 9,iOS,220,8.87,1686,75,1406,23,Female
1564,Xiaomi Mi 11,Android,257,10.4,2481,25,734,36,Female
1565,Xiaomi Mi 11,Android,234,3.95,693,24,551,27,Female
1566,OnePlus 9,iOS,51,6.17,511,28,1909,33,Male
1567,Samsung Galaxy S21,iOS,393,11.44,1709,67,1301,20,Male
1568,Xiaomi Mi 11,Android,163,2.25,2185,99,175,55,Male
1569,Samsung Galaxy S21,Android,93,4.22,2033,90,1865,25,Female
1570,OnePlus 9,Android,114,5.48,497,24,182,55,Male
1571,Google Pixel 5,iOS,577,3.43,2647,25,216,21,Female
1572,Google Pixel 5,iOS,481,7.79,2461,48,2288,26,Female
1573,OnePlus 9,iOS,595,7.54,673,71,1297,28,Male
1574,iPhone 12,Android,493,10.49,2809,88,2069,19,Male
1575,Samsung Galaxy S21,iOS,330,3.57,2875,46,639,53,Male
1576,iPhone 12,iOS,408,10.67,1788,99,1374,58,Female
1577,Samsung Galaxy S21,Android,153,5.54,2719,69,2097,51,Female
1578,Xiaomi Mi 11,iOS,122,7.19,2540,60,1572,41,Male
1579,Google Pixel 5,Android,365,4.61,904,35,2278,39,Female
1580,Xiaomi Mi 11,iOS,59,6.92,420,52,1198,24,Male
1581,iPhone 12,Android,205,3.65,564,13,1721,46,Male
1582,Google Pixel 5,iOS,85,5.76,1499,88,1588,59,Male
1583,Samsung Galaxy S21,Android,122,11.87,381,16,232,32,Male
1584,Samsung Galaxy S21,Android,586,10.73,1318,24,1883,46,Male
1585,Xiaomi Mi 11,iOS,265,8.14,2803,20,2414,22,Male
1586,Samsung Galaxy S21,Android,197,2.25,1533,10,305,19,Female
1587,iPhone 12,iOS,353,11.22,2435,70,895,24,Female
1588,Xiaomi Mi 11,Android,232,5.92,795,37,1582,28,Female
1589,iPhone 12,Android,308,10.46,1209,78,126,58,Male
1590,iPhone 12,Android,281,6.97,1512,95,2247,27,Female
1591,Google Pixel 5,iOS,450,2.74,2546,44,2464,30,Female
1592,Google Pixel 5,Android,431,11.94,1926,61,1370,57,Female
1593,Samsung Galaxy S21,iOS,513,7.31,2435,91,2478,36,Female
1594,Google Pixel 5,Android,220,1.06,369,12,2251,47,Male
1595,Xiaomi Mi 11,iOS,378,9.28,2450,76,2406,29,Female
1596,Xiaomi Mi 11,Android,580,2.02,767,20,564,44,Female
1597,iPhone 12,Android,557,8.86,2351,77,214,47,Male
1598,OnePlus 9,iOS,542,7.27,2541,63,473,57,Male
1599,Samsung Galaxy S21,iOS,325,7.94,443,44,472,45,Female
1600,Xiaomi Mi 11,Android,148,10.71,1868,92,2340,55,Male
1601,Xiaomi Mi 11,iOS,562,2.11,2259,57,126,42,Male
1602,Xiaomi Mi 11,iOS,32,5.64,1552,52,921,28,Male
1603,OnePlus 9,Android,594,4.79,587,34,1608,40,Male
1604,OnePlus 9,Android,230,2.5,689,66,906,20,Male
1605,iPhone 12,iOS,301,1.28,2493,72,1200,57,Female
1606,Samsung Galaxy S21,iOS,299,10.73,2191,56,1894,36,Female
1607,OnePlus 9,iOS,180,8.62,2310,72,2086,44,Male
1608,OnePlus 9,iOS,182,9.24,1276,57,236,30,Female
1609,Samsung Galaxy S21,Android,234,10.21,1117,93,1940,47,Female
1610,iPhone 12,Android,279,11.25,2394,20,1005,20,Female
1611,iPhone 12,Android,165,3.76,495,30,1605,46,Male
1612,Google Pixel 5,iOS,470,10.74,2761,80,921,38,Male
1613,iPhone 12,Android,281,2.69,942,30,670,23,Male
1614,Samsung Galaxy S21,Android,256,3.58,2833,78,285,36,Male
1615,iPhone 12,iOS,477,4.55,2803,22,1023,45,Female
1616,OnePlus 9,iOS,289,11.52,2702,55,1400,39,Male
1617,iPhone 12,iOS,67,5.68,1165,12,743,40,Male
1618,Samsung Galaxy S21,iOS,526,8.94,487,53,305,35,Female
1619,Xiaomi Mi 11,iOS,127,6.41,320,69,1706,49,Female
1620,Xiaomi Mi 11,iOS,285,9.27,1320,27,2443,32,Female
1621,OnePlus 9,Android,294,10.0,2856,63,1287,20,Female
1622,Xiaomi Mi 11,iOS,430,11.68,1747,89,1004,50,Male
1623,Google Pixel 5,Android,412,3.24,1816,65,2210,29,Male
1624,OnePlus 9,iOS,116,6.11,2708,15,1772,39,Female
1625,OnePlus 9,iOS,71,3.97,1084,99,265,39,Female
1626,OnePlus 9,iOS,353,2.76,2137,88,361,53,Female
1627,Samsung Galaxy S21,iOS,464,3.71,1660,56,2114,53,Male
1628,Google Pixel 5,iOS,360,4.55,1560,74,2487,19,Female
1629,Google Pixel 5,iOS,50,3.54,1197,74,1862,52,Female
1630,iPhone 12,Android,349,7.1,1022,39,2181,35,Male
1631,Google Pixel 5,Android,405,9.84,1046,90,1429,53,Female
1632,OnePlus 9,Android,149,9.42,2511,67,1616,37,Male
1633,iPhone 12,iOS,69,10.56,1691,95,847,47,Female
1634,Samsung Galaxy S21,iOS,136,6.77,1036,12,481,27,Male
1635,iPhone 12,Android,552,8.15,782,70,705,43,Female
1636,Samsung Galaxy S21,iOS,316,11.27,2974,69,1693,42,Male
1637,OnePlus 9,Android,437,8.97,458,98,2387,58,Male
1638,Samsung Galaxy S21,Android,240,9.9,2172,88,1887,27,Female
1639,Xiaomi Mi 11,iOS,398,1.91,1195,71,2439,32,Female
1640,Xiaomi Mi 11,Android,454,8.76,984,59,1643,59,Male
1641,Google Pixel 5,Android,528,3.72,2066,15,156,44,Female
1642,Google Pixel 5,iOS,289,6.06,2168,57,1157,25,Female
1643,Samsung Galaxy S21,Android,186,4.25,568,47,752,37,Male
1644,Samsung Galaxy S21,Android,476,10.48,2565,52,181,46,Male
1645,Google Pixel 5,iOS,425,9.65,1474,82,1694,21,Female
1646,Samsung Galaxy S21,Android,223,4.45,2506,13,1280,23,Male
1647,Google Pixel 5,Android,85,4.06,385,63,1483,52,Female
1648,iPhone 12,iOS,213,1.91,1431,32,742,31,Male
1649,iPhone 12,Android,498,6.88,1003,47,2471,51,Male
1650,OnePlus 9,iOS,558,9.07,995,69,2421,20,Male
1651,iPhone 12,iOS,170,11.15,2208,24,1817,54,Male
1652,Xiaomi Mi 11,Android,49,6.88,1812,32,1688,44,Male
1653,Google Pixel 5,iOS,480,10.22,1569,53,1710,38,Female
